,X.1,OBJECTID,Field1,X,Lat,Long,ch4,Date,day,month,year
43262,43509,43509,6999812,563255,-21.88728333,-52.9776268,1756.899152,9/14/2019,14,9,2019
43327,43574,43574,7006345,569788,-18.37475777,-54.78107071,1779.96306,9/17/2019,17,9,2019
43331,43578,43578,7006349,569792,-19.64463997,-52.47067261,1775.633839,9/17/2019,17,9,2019
43332,43579,43579,7006350,569793,-19.20522308,-54.98376465,1781.024983,9/17/2019,17,9,2019
43335,43582,43582,7006353,569796,-21.32270241,-52.85741043,1766.237356,9/17/2019,17,9,2019
43336,43583,43583,7006354,569797,-20.89430618,-55.39645004,1786.997886,9/17/2019,17,9,2019
43337,43584,43584,7006355,569798,-21.73883629,-55.60530853,1786.318351,9/17/2019,17,9,2019
43338,43585,43585,7006356,569799,-22.16318321,-53.05245209,1774.857079,9/17/2019,17,9,2019
43406,43654,43654,7019336,582779,-17.54303932,-54.5765419,1774.698302,9/23/2019,23,9,2019
43407,43655,43655,7019337,582780,-18.37403488,-54.78085709,1764.551726,9/23/2019,23,9,2019
43410,43658,43658,7019340,582783,-19.64387131,-52.47066116,1767.777771,9/23/2019,23,9,2019
43411,43659,43659,7019341,582784,-19.20581818,-54.98402786,1771.303193,9/23/2019,23,9,2019
43412,43660,43660,7019342,582785,-20.04937744,-55.19188309,1771.999391,9/23/2019,23,9,2019
43413,43661,43661,7019343,582786,-20.48312759,-52.66366196,1758.564974,9/23/2019,23,9,2019
43416,43664,43664,7019346,582789,-21.32413673,-52.85829163,1759.34351,9/23/2019,23,9,2019
43417,43665,43665,7019347,582790,-20.89590645,-55.39712143,1762.637486,9/23/2019,23,9,2019
43418,43666,43666,7019348,582791,-21.73991585,-55.60584641,1759.063298,9/23/2019,23,9,2019
43419,43667,43667,7019349,582792,-22.1651535,-53.0524025,1755.799047,9/23/2019,23,9,2019
43452,43700,43700,7021221,584664,-19.68726921,-58.05463791,1774.058251,9/24/2019,24,9,2019
43459,43707,43707,7025631,589074,-21.49371529,-55.52960968,1754.944332,9/26/2019,26,9,2019
43501,43749,43749,7032747,596190,-19.64353561,-52.46988678,1761.564777,9/29/2019,29,9,2019
43502,43750,43750,7032748,596191,-19.205616,-54.98329163,1766.348255,9/29/2019,29,9,2019
43503,43751,43751,7032749,596192,-20.04948425,-55.19144821,1760.456563,9/29/2019,29,9,2019
43504,43752,43752,7032750,596193,-20.48407936,-52.66334915,1762.77239,9/29/2019,29,9,2019
43507,43755,43755,7032753,596196,-21.32324791,-52.85744476,1755.085471,9/29/2019,29,9,2019
43508,43756,43756,7032754,596197,-20.89655304,-55.39661407,1754.63665,9/29/2019,29,9,2019
43509,43757,43757,7032755,596198,-22.16327095,-53.05152893,1746.706871,9/29/2019,29,9,2019
43557,43805,43805,7039642,603085,-19.34565544,-52.3915863,1762.35741,10/2/2019,2,10,2019
43558,43806,43806,7039643,603086,-19.34175491,-52.39238358,1754.834736,10/2/2019,2,10,2019
43559,43807,43807,7039644,603087,-19.33665276,-52.39300537,1759.61736,10/2/2019,2,10,2019
43560,43808,43808,7039645,603088,-21.89801788,-52.97827148,1769.155721,10/2/2019,2,10,2019
43580,43828,43828,7046264,609707,-19.64409256,-52.47023392,1763.711518,10/5/2019,5,10,2019
43581,43829,43829,7046265,609708,-20.48363495,-52.66333389,1766.889161,10/5/2019,5,10,2019
43584,43832,43832,7046268,609711,-21.32258224,-52.85763931,1770.370333,10/5/2019,5,10,2019
43611,43860,43860,7060686,624129,-19.64398575,-52.47108459,1762.460161,10/11/2019,11,10,2019
43612,43861,43861,7060687,624130,-19.20723724,-54.9847641,1745.538805,10/11/2019,11,10,2019
43613,43862,43862,7060688,624131,-20.04864311,-55.19216156,1764.87514,10/11/2019,11,10,2019
43615,43864,43864,7060690,624133,-22.1637764,-53.05251312,1753.509357,10/11/2019,11,10,2019
43660,43909,43909,7068472,631915,-19.38599777,-52.40095901,1766.08827,10/14/2019,14,10,2019
43661,43910,43910,7068473,631916,-19.38105202,-52.40159607,1767.10893,10/14/2019,14,10,2019
43662,43911,43911,7068474,631917,-19.3780098,-52.40261459,1767.250929,10/14/2019,14,10,2019
43668,43917,43917,7076080,639523,-17.54108238,-54.57499313,1771.160784,10/17/2019,17,10,2019
43671,43920,43920,7076083,639526,-19.64333344,-52.46927643,1794.493885,10/17/2019,17,10,2019
43672,43921,43921,7076084,639527,-19.20609856,-54.9829216,1769.249531,10/17/2019,17,10,2019
43674,43923,43923,7076086,639529,-21.32209206,-52.8566246,1781.430135,10/17/2019,17,10,2019
43675,43924,43924,7076087,639530,-22.16304779,-53.05079651,1779.942495,10/17/2019,17,10,2019
43691,43940,43940,7083616,647059,-19.38750839,-52.39958191,1771.382323,10/20/2019,20,10,2019
43692,43941,43941,7083617,647060,-19.38162613,-52.40008163,1771.817657,10/20/2019,20,10,2019
43693,43942,43942,7083618,647061,-19.37901115,-52.40120697,1769.31012,10/20/2019,20,10,2019
43694,43943,43943,7083619,647062,-21.90126228,-52.97780609,1766.32248,10/20/2019,20,10,2019
43714,43963,43963,7091676,655119,-19.20677757,-54.98284531,1772.284527,10/23/2019,23,10,2019
43715,43964,43964,7091677,655120,-20.04989815,-55.19078445,1766.103527,10/23/2019,23,10,2019
43716,43965,43965,7091678,655121,-21.32348061,-52.85689926,1768.327924,10/23/2019,23,10,2019
43717,43966,43966,7091679,655122,-20.89474297,-55.39545059,1765.775342,10/23/2019,23,10,2019
43718,43967,43967,7091680,655123,-21.73893356,-55.60429382,1764.587751,10/23/2019,23,10,2019
43734,43984,43984,7094229,657672,-19.68236351,-58.05222321,1754.614127,10/24/2019,24,10,2019
43747,43997,43997,7099413,662856,-19.3887043,-52.401474,1757.748686,10/26/2019,26,10,2019
43748,43998,43998,7099414,662857,-19.37897301,-52.40283585,1760.445006,10/26/2019,26,10,2019
43749,43999,43999,7099415,662858,-18.97231674,-54.91413879,1768.59201,10/26/2019,26,10,2019
43750,44000,44000,7099416,662859,-18.9682579,-54.91507721,1758.831055,10/26/2019,26,10,2019
43751,44001,44001,7099417,662860,-18.96390343,-54.91660309,1750.615876,10/26/2019,26,10,2019
43752,44002,44002,7099418,662861,-21.90716362,-52.9800415,1758.995179,10/26/2019,26,10,2019
43753,44003,44003,7099419,662862,-21.90215683,-52.9797287,1766.929048,10/26/2019,26,10,2019
43754,44004,44004,7099420,662863,-21.89711761,-52.98031235,1773.605105,10/26/2019,26,10,2019
43794,44044,44044,7107362,670805,-20.48357773,-52.66186905,1741.173974,10/29/2019,29,10,2019
43796,44046,44046,7107364,670807,-21.32341766,-52.85613632,1751.759363,10/29/2019,29,10,2019
43797,44047,44047,7107365,670808,-20.89559555,-55.39477158,1756.958491,10/29/2019,29,10,2019
43798,44048,44048,7107366,670809,-21.74003029,-55.60385895,1756.321803,10/29/2019,29,10,2019
43799,44049,44049,7107367,670810,-22.16378403,-53.05010605,1750.453914,10/29/2019,29,10,2019
43837,44087,44087,7115610,679053,-18.97434616,-54.91413879,1764.202165,11/1/2019,1,11,2019
43838,44088,44088,7115611,679054,-18.96843719,-54.91459656,1756.425584,11/1/2019,1,11,2019
43839,44089,44089,7115612,679055,-18.96431541,-54.91610336,1754.824541,11/1/2019,1,11,2019
43840,44090,44090,7115613,679056,-21.50395775,-55.53087234,1758.90343,11/1/2019,1,11,2019
43841,44091,44091,7115614,679057,-21.50232887,-55.53121948,1754.509052,11/1/2019,1,11,2019
43842,44092,44092,7115615,679058,-21.50058365,-55.53172684,1758.610157,11/1/2019,1,11,2019
43843,44093,44093,7115616,679059,-21.90836906,-52.97939301,1763.376667,11/1/2019,1,11,2019
43844,44094,44094,7115617,679060,-21.90225029,-52.9789772,1768.009511,11/1/2019,1,11,2019
43845,44095,44095,7115618,679061,-21.89788818,-52.97976303,1757.600484,11/1/2019,1,11,2019
43880,44130,44130,7123927,687370,-17.54283524,-54.57479095,1757.142587,11/4/2019,4,11,2019
43882,44132,44132,7123929,687372,-21.32396507,-52.85648346,1771.546213,11/4/2019,4,11,2019
43883,44133,44133,7123930,687373,-21.73859024,-55.60382462,1767.274394,11/4/2019,4,11,2019
43903,44154,44154,7143695,707138,-19.68322372,-58.05197525,1752.860708,11/11/2019,11,11,2019
43911,44162,44162,7156844,720287,-18.37405396,-54.77706528,1758.767695,11/16/2019,16,11,2019
43913,44164,44164,7156846,720289,-19.64436531,-52.46646118,1761.318294,11/16/2019,16,11,2019
43914,44165,44165,7156847,720290,-19.207407,-54.98015213,1760.45834,11/16/2019,16,11,2019
43915,44166,44166,7156848,720291,-20.0496254,-55.18821716,1754.54736,11/16/2019,16,11,2019
43916,44167,44167,7156849,720292,-20.4825325,-52.65975189,1745.203031,11/16/2019,16,11,2019
43918,44169,44169,7156851,720294,-21.3246727,-52.85439682,1753.507292,11/16/2019,16,11,2019
43919,44170,44170,7156852,720295,-20.89462852,-55.39255524,1753.429076,11/16/2019,16,11,2019
43920,44171,44171,7156853,720296,-21.73968887,-55.6018486,1770.234039,11/16/2019,16,11,2019
43921,44172,44172,7156854,720297,-22.16315079,-53.04805374,1746.266175,11/16/2019,16,11,2019
43950,44201,44201,7159696,723139,-19.68028641,-58.0490036,1753.195054,11/17/2019,17,11,2019
43970,44221,44221,7165405,728848,-18.96910095,-54.91201782,1749.749264,11/19/2019,19,11,2019
43971,44222,44222,7165406,728849,-18.96339226,-54.91250992,1759.52847,11/19/2019,19,11,2019
43972,44223,44223,7165407,728850,-18.95746422,-54.91360474,1754.250058,11/19/2019,19,11,2019
43973,44224,44224,7165408,728851,-21.90328598,-52.97678375,1755.41403,11/19/2019,19,11,2019
43974,44225,44225,7165409,728852,-21.89793968,-52.9766655,1763.276365,11/19/2019,19,11,2019
43975,44226,44226,7165410,728853,-21.89241219,-52.97715378,1765.824492,11/19/2019,19,11,2019
44001,44252,44252,7173528,736971,-19.64407349,-52.46692657,1758.114606,11/22/2019,22,11,2019
44002,44253,44253,7173529,736972,-20.48302841,-52.66021729,1757.929823,11/22/2019,22,11,2019
44003,44254,44254,7173530,736973,-22.16322136,-53.04834366,1757.272627,11/22/2019,22,11,2019
44026,44278,44278,7181961,745404,-21.90034294,-52.97596359,1763.897121,11/25/2019,25,11,2019
44027,44279,44279,7181962,745405,-21.89596939,-52.97574997,1772.785458,11/25/2019,25,11,2019
44028,44280,44280,7181963,745406,-21.89098358,-52.9764061,1762.266202,11/25/2019,25,11,2019
44089,44341,44341,7206898,770341,-19.64532471,-52.46583176,1787.021026,12/4/2019,4,12,2019
44100,44353,44353,7215839,779282,-21.49282837,-55.52649307,1740.845098,12/7/2019,7,12,2019
44101,44354,44354,7215840,779283,-21.49008179,-55.52649689,1759.858556,12/7/2019,7,12,2019
44102,44355,44355,7215841,779284,-21.48816872,-55.52703476,1745.401678,12/7/2019,7,12,2019
44103,44356,44356,7215842,779285,-21.89560318,-52.97458649,1750.286353,12/7/2019,7,12,2019
44104,44357,44357,7215843,779286,-21.8904705,-52.97443771,1753.158698,12/7/2019,7,12,2019
44105,44358,44358,7215844,779287,-21.88573647,-52.97511673,1755.820595,12/7/2019,7,12,2019
44152,44405,44405,7233235,796678,-19.36971092,-52.39543915,1782.817782,12/13/2019,13,12,2019
44153,44406,44406,7233236,796679,-21.8940773,-52.97346878,1762.741275,12/13/2019,13,12,2019
44154,44407,44407,7233237,796680,-21.88396454,-52.97398376,1761.467624,12/13/2019,13,12,2019
